"id";"make_id";"name";"created_at";"updated_at"
1688;61;"Coupe";"2020-01-27 14:48:00";"2020-01-27 14:48:00"
1689;61;"Ghibli";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1690;61;"Grancabrio";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1691;61;"Gransport";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1692;61;"Granturismo";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1693;61;"Indy";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1694;61;"Levante";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1695;61;"Merak";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1696;61;"Quattroporte";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1697;61;"Shamal";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1698;61;"Spyder";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1699;62;"57";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1700;62;"62";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1701;63;"121";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1702;63;"323";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1703;63;"626";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1704;63;"B2500";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1705;63;"Bongo";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1706;63;"BT-50";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1707;63;"CX-3";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1708;63;"CX-30";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1709;63;"CX-5";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1710;63;"CX-7";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1711;63;"Demio";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1712;63;"Eunos";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1713;63;"Mazda2";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1714;63;"Mazda3";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1715;63;"Mazda5";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1716;63;"Mazda6";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1717;63;"MX-3";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1718;63;"MX-5";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1719;63;"MX-5 RF";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1720;63;"MX-6";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1721;63;"Premacy";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1722;63;"RX-7";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1723;63;"RX-8";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1724;63;"Tribute";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1725;64;"12c";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1726;64;"540c";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1727;64;"570gt";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1728;64;"570s";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1729;64;"600lt";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1730;64;"650s";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1731;64;"675lt";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1732;64;"720s";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1733;64;"P1";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1734;64;"Senna";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1735;65;"190";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1736;65;"190 Sl";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1737;65;"200";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1738;65;"220";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1739;65;"230";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1740;65;"250";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1741;65;"260";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1742;65;"280";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1743;65;"300";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1744;65;"320";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1745;65;"350";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1746;65;"380";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1747;65;"420";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1748;65;"450";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1749;65;"500";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1750;65;"560";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1751;65;"A Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1752;65;"Amg";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1753;65;"Amg Gt";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1754;65;"B Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1755;65;"C Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1756;65;"Ce Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1757;65;"Citan";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1758;65;"CL";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1759;65;"CLA Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1760;65;"CLC Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1761;65;"CLK";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1762;65;"CLS";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1763;65;"E Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1764;65;"EQC";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1765;65;"G Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1766;65;"GL Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1767;65;"GLA Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1768;65;"GLB Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1769;65;"GLC Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1770;65;"GLE Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1771;65;"GLS Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1772;65;"M Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1773;65;"Maybach S Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1774;65;"R Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1775;65;"S Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1776;65;"SEC Series";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1777;65;"SL Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1778;65;"SLC";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1779;65;"SLK";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1780;65;"SLR Mclaren";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1781;65;"SLS";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1782;65;"Sprinter";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1783;65;"V Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1784;65;"Vaneo";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1785;65;"Viano";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1786;65;"Vito";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1787;65;"X Class";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1788;66;"1300";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1789;66;"Gs";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1790;66;"Metro";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1791;66;"Mg Hs";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1792;66;"Mg3";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1793;66;"Mg6";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1794;66;"Mgb";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1795;66;"Mgb Gt";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1796;66;"Mgc";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1797;66;"Mgf";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1798;66;"Midget";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1799;66;"Rv8";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1800;66;"Tc";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1801;66;"Td";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1802;66;"Tf";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1803;66;"Xpower";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1804;66;"Zr";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1805;66;"Zs";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1806;66;"Zt";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1807;66;"Zt-t";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1808;67;"M.go";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1809;68;"Clubman";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1810;68;"Clubvan";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1811;68;"Convertible";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1812;68;"Countryman";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1813;68;"Coupe";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1814;68;"Hatch";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1815;68;"Paceman";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1816;68;"Roadster";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1817;68;"Unspecified";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1818;69;"3000gt";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1819;69;"Airtrek";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1820;69;"Asx";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1821;69;"Carisma";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1822;69;"Challenger";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1823;69;"Colt";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1824;69;"Colt Cabriolet";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1825;69;"Delica";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1826;69;"Eclipse";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1827;69;"Eclipse Cross";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1828;69;"Fto";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1829;69;"Grandis";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1830;69;"Gto";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1831;69;"I";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1832;69;"I-miev";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1833;69;"Jeep J-series";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1834;69;"L200";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1835;69;"Lancer";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1836;69;"Mirage";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1837;69;"Outlander";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1838;69;"Pajero";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1839;69;"Pajero Mini";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1840;69;"Rvr";"2020-01-27 14:48:01";"2020-01-27 14:48:01"
1841;69;"Shogun";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1842;69;"Shogun Pinin";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1843;69;"Shogun Sport";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1844;69;"Space Star";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1845;70;"3 Wheeler";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1846;70;"4/4";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1847;70;"Aero";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1848;70;"Plus 4";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1849;70;"Plus 8";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1850;70;"Roadster";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1851;71;"Ital";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1852;71;"Mini";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1853;71;"Minor";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1854;71;"Oxford";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1855;72;"200";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1856;72;"300";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1857;72;"350 Z";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1858;72;"370 Z";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1859;72;"Almera";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1860;72;"Almera Tino";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1861;72;"Bluebird";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1862;72;"Cube";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1863;72;"Cubic";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1864;72;"E-nv200";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1865;72;"Elgrand";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1866;72;"Env200 Evalia";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1867;72;"Fairlady";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1868;72;"Figaro";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1869;72;"Gt-r";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1870;72;"Juke";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1871;72;"Largo";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1872;72;"Leaf";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1873;72;"Micra";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1874;72;"Micra C+c";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1875;72;"Mistral";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1876;72;"Murano";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1877;72;"Navara";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1878;72;"Note";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1879;72;"Nv200";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1880;72;"Nv250";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1881;72;"Nv300";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1882;72;"Pathfinder";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1883;72;"Patrol";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1884;72;"Patrol Gr";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1885;72;"Pickup";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1886;72;"Pixo";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1887;72;"President";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1888;72;"Primera";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1889;72;"Pulsar";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1890;72;"Qashqai";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1891;72;"Qashqai+2";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1892;72;"Serena";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1893;72;"Skyline";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1894;72;"Stagea";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1895;72;"Terrano";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1896;72;"Terrano Ii";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1897;72;"Tiida";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1898;72;"X-trail";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1899;73;"M12";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1900;73;"M600";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1901;74;"Astra";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1902;74;"Corsa";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1903;74;"Insignia";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1904;74;"Manta";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1905;74;"Zafira";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1906;75;"Kelisa";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1907;75;"Myvi";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1908;76;"1007";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1909;76;"106";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1910;76;"107";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1911;76;"108";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1912;76;"2008";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1913;76;"205";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1914;76;"206";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1915;76;"206 Cc";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1916;76;"206 Sw";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1917;76;"207";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1918;76;"207 Cc";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1919;76;"207 Sw";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1920;76;"208";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1921;76;"3008";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1922;76;"306";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1923;76;"307";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1924;76;"307 Cc";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1925;76;"307 Sw";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1926;76;"308";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1927;76;"308 Cc";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1928;76;"308 Sw";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1929;76;"309";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1930;76;"4007";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1931;76;"406";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1932;76;"407";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1933;76;"407 Sw";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1934;76;"5008";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1935;76;"508";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1936;76;"508 Sw";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1937;76;"607";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1938;76;"807";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1939;76;"Bipper Tepee";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1940;76;"Boxer";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1941;76;"Expert";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1942;76;"Expert Tepee";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1943;76;"Ion";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1944;76;"Partner";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1945;76;"Partner Tepee";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1946;76;"Rcz";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1947;76;"Rifter";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1948;76;"Traveller";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1949;77;"3000";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1950;78;"Prowler";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1951;79;"Firebird";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1952;80;"356";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1953;80;"550 Spyder";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1954;80;"718 Boxster";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1955;80;"718 Cayman";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1956;80;"718 Spyder";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1957;80;"911";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1958;80;"918";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1959;80;"924";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1960;80;"928";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1961;80;"944";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1962;80;"968";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1963;80;"Boxster";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1964;80;"Carrera Gt";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1965;80;"Cayenne";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1966;80;"Cayman";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1967;80;"Macan";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1968;80;"Panamera";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1969;81;"Gen-2";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1970;81;"Satria";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1971;81;"Satria Neo";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1972;81;"Savvy";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1973;81;"Wira";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1974;82;"Sr3";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1975;83;"Falcrum";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1976;84;"Lx";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1977;84;"Rialto";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1978;85;"21";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1979;85;"5";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1980;85;"Alpine";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1981;85;"Captur";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1982;85;"Clio";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1983;85;"Espace";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1984;85;"Fluence";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1985;85;"Grand Espace";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1986;85;"Grand Modus";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1987;85;"Grand Scenic";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1988;85;"Kadjar";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1989;85;"Kangoo";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1990;85;"Kangoo Maxi";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1991;85;"Koleos";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1992;85;"Laguna";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1993;85;"Master";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1994;85;"Megane";"2020-01-27 14:48:02";"2020-01-27 14:48:02"
1995;85;"Modus";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
1996;85;"Scenic";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
1997;85;"Scenic Xmod";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
1998;85;"Trafic";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
1999;85;"Twingo";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2000;85;"Vel Satis";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2001;85;"Wind";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2002;85;"Zoe";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2003;86;"Cobra";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2004;87;"G-wiz";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2005;88;"Rm Series";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2006;89;"25/30";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2007;89;"Corniche";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2008;89;"Cullinan";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2009;89;"Dawn";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2010;89;"Ghost";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2011;89;"Phantom";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2012;89;"Silver Cloud";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2013;89;"Silver Dawn";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2014;89;"Silver Seraph";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2015;89;"Silver Shadow";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2016;89;"Silver Spirit";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2017;89;"Silver Spur";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2018;89;"Wraith";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2019;90;"100";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2020;90;"200";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2021;90;"25";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2022;90;"400";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2023;90;"45";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2024;90;"600";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2025;90;"75";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2026;90;"75 Tourer";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2027;90;"90";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2028;90;"Cabriolet";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2029;90;"City Rover";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2030;90;"Metro";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2031;90;"Mini";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2032;90;"Streetwise";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2033;91;"9-3";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2034;91;"9-5";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2035;91;"900";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2036;91;"9000";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2037;92;"Alhambra";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2038;92;"Altea";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
2039;92;"Altea Xl";"2020-01-27 14:48:03";"2020-01-27 14:48:03"
